date,INTC
2007-10-29,17.4250171308
2007-10-30,17.4316527047
2007-10-31,17.8496938621
2007-11-01,17.584270905
2007-11-02,17.7833381228
2007-11-05,17.8845306252
2007-11-06,18.3176507782
2007-11-07,17.924510947
2007-11-08,17.2801614271
2007-11-09,16.7584182274
2007-11-12,16.851705645
2007-11-13,17.4180935373
2007-11-14,17.2248553152
2007-11-15,17.0116269322
2007-11-16,16.9983001583
2007-11-19,16.7717450013
2007-11-20,17.0049635452
2007-11-21,16.411922105
2007-11-23,16.7051111316
2007-11-26,16.2387406777
2007-11-27,16.7317646795
2007-11-28,17.4514104722
2007-11-29,17.5513612767
2007-11-30,17.3781132155
2007-12-03,17.491390794
2007-12-04,17.5313711158
2007-12-05,18.13773933
2007-12-06,18.6441567397
2007-12-07,18.4775720654
2007-12-10,18.5108890003
2007-12-11,17.9445011079
2007-12-12,18.1777196518
2007-12-13,18.0977590082
2007-12-14,17.5180443419
2007-12-17,17.1382312846
2007-12-18,17.264835637
2007-12-19,17.4514104722
2007-12-20,17.5980049855
2007-12-21,17.9644912688
2007-12-24,18.1977098127
2007-12-26,18.2909972303
2007-12-27,17.8778672382
2007-12-28,17.8312235294
2007-12-31,17.7645896597
2008-01-02,16.8916859668
2008-01-03,16.4385756529
2008-01-04,15.105898259
2008-01-07,15.2458293854
2008-01-08,14.8326993933
2008-01-09,15.1592053548
2008-01-10,15.0192742284
2008-01-11,14.6527879451
2008-01-14,15.3790971248
2008-01-15,15.119225033
2008-01-16,13.2468132947
2008-01-17,12.8803270113
2008-01-18,12.6604352414
2008-01-22,12.4138899235
2008-01-23,13.3134471643
2008-01-24,13.7865476392
2008-01-25,13.3267739383
2008-01-28,13.5200121604
2008-01-29,13.6599432867
2008-01-30,13.7865476392
2008-01-31,14.0597465049
2008-02-01,14.506126798
2008-02-04,14.1263803746
2008-02-05,13.4926922738
2008-02-06,13.3575071851
2008-02-07,13.4447471655
2008-02-08,13.5922705758
2008-02-11,13.8672005677
2008-02-12,14.014723978
2008-02-13,14.2225978743
2008-02-14,13.7196771574
2008-02-15,13.4849808228
2008-02-19,13.5185088706
2008-02-20,13.6660322809
2008-02-21,13.6123874044
2008-02-22,13.2905181456
2008-02-25,13.3709854603
2008-02-26,13.8739061772
2008-02-27,13.9275510537
2008-02-28,13.7397939861
2008-02-29,13.3910352329
2008-03-03,13.4179247272
2008-03-04,13.4112191177
2008-03-05,13.5452642528
2008-03-06,13.3575742412
2008-03-07,13.4581583846
2008-03-10,13.4916864324
2008-03-11,14.2159593208
2008-03-12,14.1622473883
2008-03-13,14.2695371412
2008-03-14,13.8537893486
2008-03-17,13.9811959302
2008-03-18,14.5847007905
2008-03-19,14.1420635035
2008-03-20,14.5847007905
2008-03-24,14.8395139537
2008-03-25,14.9333924875
2008-03-26,14.6584624956
2008-03-27,14.1421305596
2008-03-28,13.9409622728
2008-03-31,14.2024810456
2008-04-01,14.7322242008
2008-04-02,14.6517568861
2008-04-03,14.7054017625
2008-04-04,14.6651681052
2008-04-07,14.5847007905
2008-04-08,14.13542495
2008-04-09,14.363415675
2008-04-10,14.8059859059
2008-04-11,14.242714703
2008-04-14,13.8739061772
2008-04-15,14.0214295875
2008-04-16,14.8395139537
2008-04-17,14.8261027346
2008-04-18,15.1211495552
2008-04-21,15.0607990691
2008-04-22,14.7456354199
2008-04-23,15.1278551647
2008-04-24,15.215028089
2008-04-25,15.1278551647
2008-04-28,15.2284393081
2008-04-29,15.1680888221
2008-04-30,14.926686878
2008-05-01,15.6173646625
2008-05-02,15.8118273397
2008-05-05,15.6844207581
2008-05-06,15.9070383431
2008-05-07,15.6304528587
2008-05-08,15.7856105695
2008-05-09,15.7653726072
2008-05-12,15.9475142676
2008-05-13,16.0284661167
2008-05-14,16.0824340161
2008-05-15,16.8447305948
2008-05-16,16.8649685571
2008-05-19,16.784016708
2008-05-20,16.2510837016
2008-05-21,15.9610062425
2008-05-22,16.1094179658
2008-05-23,15.7923565569
2008-05-27,15.9205303179
2008-05-28,15.8328324814
2008-05-29,15.6102148965
2008-05-30,15.6371988462
2008-06-02,15.650690821
2008-06-03,15.475295148
2008-06-04,15.8395784688
2008-06-05,16.1026719783
2008-06-06,15.4496603958
2008-06-09,15.3538673744
2008-06-10,15.299899475
2008-06-11,14.7129985692
2008-06-12,14.8749022674
2008-06-13,15.2864075002
2008-06-16,15.4213272486
2008-06-17,15.2324396008
2008-06-18,15.0300599781
2008-06-19,15.4145812612
2008-06-20,15.0907738649
2008-06-23,15.0840278775
2008-06-24,15.1177578146
2008-06-25,15.2796615127
2008-06-26,14.5645868459
2008-06-27,14.4971269717
2008-06-30,14.4903809843
2008-07-01,14.5510948711
2008-07-02,14.119351676
2008-07-03,13.9372100156
2008-07-07,13.9709399527
2008-07-08,14.1126056886
2008-07-09,13.3638010847
2008-07-10,13.9102260659
2008-07-11,13.9237180408
2008-07-14,13.8090362546
2008-07-15,13.9709399527
2008-07-16,14.1058597012
2008-07-17,14.8344263428
2008-07-18,14.9018862171
2008-07-21,14.9018862171
2008-07-22,14.9018862171
2008-07-23,15.0435519529
2008-07-24,14.6185547453
2008-07-25,14.8479183177
2008-07-28,14.6185547453
2008-07-29,14.996330041
2008-07-30,14.996330041
2008-07-31,14.9693460913
2008-08-01,15.0772818901
2008-08-04,15.1919636763
2008-08-05,15.6237068713
2008-08-06,15.4743925572
2008-08-07,16.0648627995
2008-08-08,16.4449355991
2008-08-11,16.5467408133
2008-08-12,16.6417590132
2008-08-13,16.3702784421
2008-08-14,16.5331667848
2008-08-15,16.465296642
2008-08-18,16.295621285
2008-08-19,16.0105666852
2008-08-20,15.8748263997
2008-08-21,15.6440679142
2008-08-22,15.9426965424
2008-08-25,15.5897717999
2008-08-26,15.7119380569
2008-08-27,15.8884004282
2008-08-28,16.0105666852
2008-08-29,15.5219016571
2008-09-02,15.325078243
2008-09-03,14.619228758
2008-09-04,13.9269533014
2008-09-05,13.98803643
2008-09-08,14.232368944
2008-09-09,13.7980000301
2008-09-10,13.6826207874
2008-09-11,13.7029818302
2008-09-12,13.6826207874
2008-09-15,13.139659645
2008-09-16,13.2211038164
2008-09-17,12.5899114884
2008-09-18,13.0717895022
2008-09-19,13.0514284594
2008-09-22,12.555976417
2008-09-23,12.6442076026
2008-09-24,12.6917167026
2008-09-25,12.603485517
2008-09-26,13.0310674166
2008-09-29,11.7211736606
2008-09-30,12.7120777454
2008-10-01,12.5695504456
2008-10-02,11.6736645607
2008-10-03,11.7483217177
2008-10-06,11.4904151751
2008-10-07,10.8727968757
2008-10-08,11.0288982041
2008-10-09,10.587742276
2008-10-10,10.3094746905
2008-10-13,11.5311372608
2008-10-14,10.8117137472
2008-10-15,10.1737344049
2008-10-16,10.7777786758
2008-10-17,10.5198721332
2008-10-20,10.8863709043
2008-10-21,10.3501967762
2008-10-22,9.89546681945
2008-10-23,9.84795771949
2008-10-24,9.69185639107
2008-10-27,9.67149534823
2008-10-28,10.7642046472
2008-10-29,10.1397993335
2008-10-30,10.9746020899
2008-10-31,10.8802625914
2008-11-03,10.6148903331
2008-11-04,11.0356852184
2008-11-05,10.3162617048
2008-11-06,9.50109892731
2008-11-07,10.0217070877
2008-11-10,9.82990408125
2008-11-11,9.54219957155
2008-11-12,9.26134516923
2008-11-13,9.88470494023
2008-11-14,9.12434302176
2008-11-17,8.9051395858
2008-11-18,8.98049076691
2008-11-19,8.55578410974
2008-11-20,8.37768131802
2008-11-21,8.98049076691
2008-11-24,9.28874559872
2008-11-25,8.99419098166
2008-11-26,9.56960000105
2008-11-28,9.45314817569
2008-12-01,8.60373486135
2008-12-02,9.09694259226
2008-12-03,9.35724667246
2008-12-04,8.7475871162
2008-12-05,9.10379269963
2008-12-08,9.54904967892
2008-12-09,9.79565354438
2008-12-10,9.77510322226
2008-12-11,9.59700043054
2008-12-12,10.1039083762
2008-12-15,9.99430665821
2008-12-16,10.7135679325
2008-12-17,10.4532638523
2008-12-18,9.76825311488
2008-12-19,9.89155504761
2008-12-22,9.82305397387
2008-12-23,9.63810107478
2008-12-24,9.74770279276
2008-12-26,9.71345225589
2008-12-29,9.67920171902
2008-12-30,10.062807732
2008-12-31,10.0422574098
2009-01-02,10.412163208
2009-01-05,10.2135100942
2009-01-06,10.5286150334
2009-01-07,9.89155504761
2009-01-08,9.96690622872
2009-01-09,9.69290193377
2009-01-12,9.44629806832
2009-01-13,9.36409677983
2009-01-14,8.95994044479
2009-01-15,9.10379269963
2009-01-16,9.41204753145
2009-01-20,8.80923808257
2009-01-21,9.08324237751
2009-01-22,8.78183765307
2009-01-23,8.98734087428
2009-01-26,9.165443666
2009-01-27,9.45999828307
2009-01-28,9.59700043054
2009-01-29,9.15859355862
2009-01-30,8.83663851206
2009-02-02,9.33669635034
2009-02-03,9.40519742408
2009-02-04,9.60385053791
2009-02-05,9.85986096292
2009-02-06,10.1919825954
2009-02-09,10.3165282075
2009-02-10,9.74223455143
2009-02-11,9.74223455143
2009-02-12,9.68688094602
2009-02-13,9.60385053791
2009-02-17,9.14026409264
2009-02-18,9.24405210278
2009-02-19,8.77354645683
2009-02-20,8.84273846358
2009-02-23,8.35839441628
2009-02-24,8.8081424602
2009-02-25,9.01571848048
2009-02-26,8.79430405885
2009-02-27,8.81506166088
2009-03-02,8.51753603182
2009-03-03,8.4967784298
2009-03-04,8.82890006223
2009-03-05,8.51753603182
2009-03-06,8.58672803858
2009-03-09,8.68359684804
2009-03-10,9.63152734062
2009-03-11,9.65920414332
2009-03-12,10.0466793812
2009-03-13,10.1712249933
2009-03-16,9.85986096292
2009-03-17,10.3096090068
2009-03-18,10.5448618298
2009-03-19,10.4825890237
2009-03-20,10.1366289899
2009-03-23,10.7385994487
2009-03-24,10.4203162176
2009-03-25,10.3372858095
2009-03-26,10.946175469
2009-03-27,10.669407442
2009-03-30,10.1850633947
2009-03-31,10.3995586156
2009-04-01,10.3995586156
2009-04-02,10.8631450609
2009-04-03,11.0361250778
2009-04-06,10.9738522717
2009-04-07,10.690165044
2009-04-08,10.5656194318
2009-04-09,11.0568826798
2009-04-13,11.0568826798
2009-04-14,11.0776402818
2009-04-15,10.8077914555
2009-04-16,10.9946098737
2009-04-17,10.7939530541
2009-04-20,10.3788010136
2009-04-21,10.6278922379
2009-04-22,10.8423874589
2009-04-23,10.7455186494
2009-04-24,10.8077914555
2009-04-27,10.5725386325
2009-04-28,10.413397017
2009-04-29,10.6209730372
2009-04-30,10.9184986663
2009-05-01,10.9392562683
2009-05-04,11.5273883258
2009-05-05,11.2782971014
2009-05-06,11.2503805245
2009-05-07,11.0061104758
2009-05-08,10.671111552
2009-05-11,10.726944706
2009-05-12,10.6152783981
2009-05-13,10.5594452441
2009-05-14,10.8455901582
2009-05-15,10.6013201096
2009-05-18,10.8316318697
2009-05-19,10.9223607449
2009-05-20,10.8735067352
2009-05-21,10.5943409653
2009-05-22,10.5036120901
2009-05-26,10.8037152927
2009-05-27,10.7897570042
2009-05-28,10.9712147546
2009-05-29,10.9712147546
2009-06-01,11.5155880058
2009-06-02,11.2992345342
2009-06-03,11.124755928
2009-06-04,11.2573596687
2009-06-05,11.1107976395
2009-06-08,11.1107976395
2009-06-09,11.4597548518
2009-06-10,11.4876714288
2009-06-11,11.4109008421
2009-06-12,11.3829842651
2009-06-15,11.152672505
2009-06-16,11.0689227741
2009-06-17,11.2643388129
2009-06-18,11.0759019183
2009-06-19,11.1736099378
2009-06-22,10.9432981776
2009-06-23,11.0340270528
2009-06-24,11.236422236
2009-06-25,11.3829842651
2009-06-26,11.3690259766
2009-06-29,11.4318382749
2009-06-30,11.550483727
2009-07-01,11.8924617951
2009-07-02,11.6691291792
2009-07-06,11.5435045828
2009-07-07,11.3411093997
2009-07-08,11.124755928
2009-07-09,11.180589082
2009-07-10,11.1945473705
2009-07-13,11.5086088616
2009-07-14,11.7458997659
2009-07-15,12.5973553639
2009-07-16,12.911416855
2009-07-17,13.1138120381
2009-07-20,13.1905826248
2009-07-21,13.1905826248
2009-07-22,13.3580820867
2009-07-23,13.5953729911
2009-07-24,13.5116232601
2009-07-27,13.5883938468
2009-07-28,13.5186024044
2009-07-29,13.5395398371
2009-07-30,13.4906858274
2009-07-31,13.4348526734
2009-08-03,13.5186024044
2009-08-04,13.4837066832
2009-08-05,13.2603740673
2009-08-06,13.1478788472
2009-08-07,13.0072598221
2009-08-10,13.1900645547
2009-08-11,13.1056931397
2009-08-12,13.225219311
2009-08-13,13.3939621411
2009-08-14,13.197095506
2009-08-17,12.9721050658
2009-08-18,13.1985016962
2009-08-19,13.2181883598
2009-08-20,13.1549097985
2009-08-21,13.2815372306
2009-08-24,13.1900645547
2009-08-25,13.4291168974
2009-08-26,13.6611382888
2009-08-27,13.6892620939
2009-08-28,14.2376762918
2009-08-31,14.2868929505
2009-09-01,13.8650358752
2009-09-02,13.6892620939
2009-09-03,13.6541073376
2009-09-04,13.8087882652
2009-09-08,13.9212834853
2009-09-09,14.0126858516
2009-09-10,13.8931596803
2009-09-11,13.7173858989
2009-09-14,13.61192163
2009-09-15,13.7455097039
2009-09-16,13.8158192164
2009-09-17,13.6470763863
2009-09-18,13.7455097039
2009-09-21,13.7384787526
2009-09-22,13.7314478014
2009-09-23,13.9775310953
2009-09-24,13.7384787526
2009-09-25,13.6189525813
2009-09-28,13.8790977777
2009-09-29,13.6962930451
2009-09-30,13.7595716064
2009-10-01,13.2884978723
2009-10-02,13.3377145311
2009-10-05,13.4291168974
2009-10-06,13.8017573139
2009-10-07,13.886128729
2009-10-08,13.9775310953
2009-10-09,14.1814286817
2009-10-12,14.3431405606
2009-10-13,14.4064191219
2009-10-14,14.6461745597
2009-10-15,14.5329762445
2009-10-16,14.188459633
2009-10-19,14.3501715118
2009-10-20,14.188459633
2009-10-21,13.9627660977
2009-10-22,14.1462739254
2009-10-23,13.9072215828
2009-10-26,13.942376339
2009-10-27,13.8790977777
2009-10-28,13.3799002386
2009-10-29,13.5134883125
2009-10-30,13.4361478487
2009-11-02,13.3658383361
2009-11-03,13.0072598221
2009-11-04,13.168971701
2009-11-05,13.3814887268
2009-11-06,13.4098243303
2009-11-09,13.7852710759
2009-11-10,13.8136066793
2009-11-11,14.0544593086
2009-11-12,13.9411168948
2009-11-13,14.0402915069
2009-11-16,14.3307314422
2009-11-17,14.39448655
2009-11-18,14.2528085327
2009-11-19,13.6719286621
2009-11-20,13.6294252569
2009-11-23,13.7427676707
2009-11-24,13.7356837699
2009-11-25,13.7002642656
2009-11-27,13.5373345458
2009-11-30,13.6010896535
2009-12-01,13.9269490931
2009-12-02,13.9694524983
2009-12-03,14.0757110112
2009-12-04,14.493661162
2009-12-07,14.4299060543
2009-12-08,14.1607178215
2009-12-09,14.1748856233
2009-12-10,14.2740602353
2009-12-11,14.0969627138
2009-12-14,14.1536339207
2009-12-15,14.0261237052
2009-12-16,13.728599869
2009-12-17,13.5089989423
2009-12-18,13.9056973905
2009-12-21,14.2315568301
2009-12-22,14.1961373258
2009-12-23,14.238640731
2009-12-24,14.4015704508
2009-12-28,14.3803187482
2009-12-29,14.452574537
2009-12-30,14.5857518732
2009-12-31,14.4511577568
2010-01-04,14.7911849982
2010-01-05,14.7841010973
2010-01-06,14.7345137913
2010-01-07,14.5928357741
2010-01-08,14.7557654939
2010-01-11,14.8407723042
2010-01-12,14.5985028948
2010-01-13,14.8478562051
2010-01-14,15.2162190499
2010-01-15,14.7345137913
2010-01-19,14.9116113128
2010-01-20,14.9328630154
2010-01-21,14.7628493947
2010-01-22,14.1040466146
2010-01-25,14.39448655
2010-01-26,14.1678017224
2010-01-27,14.3378153431
2010-01-28,14.1111305155
2010-01-29,13.7427676707
2010-02-01,13.8915295888
2010-02-02,14.1040466146
2010-02-03,14.0526883334
2010-02-04,13.5814091515
2010-02-05,13.9027358664
2010-02-08,13.8170487424
2010-02-09,14.0312665524
2010-02-10,14.0598289271
2010-02-11,14.3240308927
2010-02-12,14.5882328583
2010-02-16,14.7953100746
2010-02-17,14.7524665126
2010-02-18,14.8809971986
2010-02-19,14.8667160113
2010-02-22,14.9024189796
2010-02-23,14.5582423649
2010-02-24,14.7810288873
2010-02-25,14.7310447316
2010-02-26,14.659638795
2010-03-01,14.9024189796
2010-03-02,14.7792437389
2010-03-03,14.6524982013
2010-03-04,14.659638795
2010-03-05,14.8452942303
2010-03-08,14.8310130429
2010-03-09,14.9524031352
2010-03-10,15.1309179769
2010-03-11,15.1737615389
2010-03-12,15.1880427262
2010-03-15,15.1166367895
2010-03-16,15.7164466574
2010-03-17,15.8824654602
2010-03-18,15.8521179371
2010-03-19,15.7039506185
2010-03-22,15.8806803117
2010-03-23,16.1895109878
2010-03-24,16.0163515914
2010-03-25,15.9592268421
2010-03-26,15.8806803117
2010-03-29,15.9449456547
2010-03-30,15.9520862484
2010-03-31,15.9163832801
2010-04-01,15.9877892167
2010-04-05,16.13060109
2010-04-06,15.9949298104
2010-04-07,16.0306327787
2010-04-08,15.9306644674
2010-04-09,16.1020387154
2010-04-12,16.0941840623
2010-04-13,16.2590603701
2010-04-14,16.7946763009
2010-04-15,17.2952319168
2010-04-16,17.0803000475
2010-04-19,17.1374247968
2010-04-20,17.2231119208
2010-04-21,16.9946129235
2010-04-22,17.1302842032
2010-04-23,17.1659871715
2010-04-26,17.0088941109
2010-04-27,16.6732862086
2010-04-28,16.6090208656
2010-04-29,16.7732545199
2010-04-30,16.3091159317
2010-05-03,16.6090208656
2010-05-04,16.109179309
2010-05-05,15.9449456547
2010-05-06,15.4685209621
2010-05-07,15.3246946399
2010-05-10,16.216417838
2010-05-11,16.022252303
2010-05-12,16.6047489082
2010-05-13,16.1804612575
2010-05-14,15.7417909745
2010-05-17,15.835278084
2010-05-18,15.4109904332
2010-05-19,15.5332428072
2010-05-20,14.9507462019
2010-05-21,15.0352441662
2010-05-24,14.8644504085
2010-05-25,14.9938940986
2010-05-26,14.8860243569
2010-05-27,15.648303865
2010-05-28,15.4037991171
2010-06-01,15.2312075304
2010-06-02,15.6842604456
2010-06-03,15.7489822906
2010-06-04,15.0622116017
2010-06-07,14.6037651994
2010-06-08,14.5120759189
2010-06-09,14.3322930161
2010-06-10,14.7781546152
2010-06-11,14.8428764602
2010-06-14,15.022659363
2010-06-15,15.4469470138
2010-06-16,15.4534191983
2010-06-17,15.4757122783
2010-06-18,15.3894164849
2010-06-21,15.2383988465
2010-06-22,15.0873812081
2010-06-23,14.9651288341
2010-06-24,14.6127543445
2010-06-25,14.4060040062
2010-06-28,14.641519609
2010-06-29,14.2316145905
2010-06-30,13.9871098426
2010-07-01,13.8432835203
2010-07-02,13.8073269397
2010-07-06,14.0094029225
2010-07-07,14.4851084835
2010-07-08,14.45454539
2010-07-09,14.5552238156
2010-07-12,14.7925372474
2010-07-13,15.1089551564
2010-07-14,15.3606512204
2010-07-15,15.4685209621
2010-07-16,15.1161464725
2010-07-19,15.5260514911
2010-07-20,15.5691993877
2010-07-21,15.2887380593
2010-07-22,15.6626864972
2010-07-23,15.5979646522
2010-07-26,15.6123472844
2010-07-27,15.5188601749
2010-07-28,15.3390772721
2010-07-29,15.1233377886
2010-07-30,14.8141111957
2010-08-02,15.209633582
2010-08-03,15.0082767308
2010-08-04,15.020861534
2010-08-05,14.9773858132
2010-08-06,14.9628939063
2010-08-09,14.9628939063
2010-08-10,14.3614797687
2010-08-11,14.0752646068
2010-08-12,14.0933794904
2010-08-13,13.8760008865
2010-08-16,14.1078713974
2010-08-17,14.1513471182
2010-08-18,14.1948228389
2010-08-19,13.6948520498
2010-08-20,13.7020980033
2010-08-23,13.5499329805
2010-08-24,13.3361773533
2010-08-25,13.3905220043
2010-08-26,13.1731434003
2010-08-27,13.3108165162
2010-08-30,13.0137324241
2010-08-31,12.7999767968
2010-09-01,13.1441595864
2010-09-02,13.245602935
2010-09-03,13.3542922369
2010-09-07,13.1296676795
2010-09-08,12.9702567033
2010-09-09,13.0427162379
2010-09-10,13.0209783775
2010-09-13,13.4466781436
2010-09-14,13.5789167944
2010-09-15,13.5644248874
2010-09-16,13.7455737241
2010-09-17,13.6296384686
2010-09-20,13.7166623698
2010-09-21,13.868754933
2010-09-22,13.7745575379
2010-09-23,13.7528196776
2010-09-24,14.0734531184
2010-09-27,13.9375914909
2010-09-28,14.1332322345
2010-09-29,13.9412144677
2010-09-30,13.9122306538
2010-10-01,13.9991820954
2010-10-04,13.6731141894
2010-10-05,13.8760008865
2010-10-06,13.9919361419
2010-10-07,14.0571497231
2010-10-08,14.1441011647
2010-10-11,14.1730849786
2010-10-12,14.3252500013
2010-10-13,13.9412144677
2010-10-14,13.9991820954
2010-10-15,13.9991820954
2010-10-18,13.9049847003
2010-10-19,13.9194766073
2010-10-20,14.2310526063
2010-10-21,14.3180040479
2010-10-22,14.3723486989
2010-10-25,14.397709536
2010-10-26,14.5208907449
2010-10-27,14.6295800469
2010-10-28,14.8324667439
2010-10-29,14.5281366984
2010-11-01,14.9049262786
2010-11-02,14.7382693489
2010-11-03,14.9538364645
2010-11-04,15.3116186846
2010-11-05,15.5087639895
2010-11-08,15.5014623115
2010-11-09,15.4503505658
2010-11-10,15.3627304303
2010-11-11,15.4868589556
2010-11-12,15.7205126504
2010-11-15,15.5489232183
2010-11-16,15.3846354642
2010-11-17,15.3919371421
2010-11-18,15.3444762354
2010-11-19,15.4320963709
2010-11-22,15.5160656675
2010-11-23,15.3974134006
2010-11-24,15.6164637394
2010-11-26,15.5817807691
2010-11-29,15.5744790912
2010-11-30,15.4485251463
2010-12-01,15.6840042606
2010-12-02,15.8446411757
2010-12-03,15.8373394978
2010-12-06,15.8446411757
2010-12-07,15.7570210402
2010-12-08,15.9322613113
2010-12-09,15.9249596333
2010-12-10,15.9979764129
2010-12-13,15.6986076165
2010-12-14,15.6767025826
2010-12-15,15.5379707014
2010-12-16,15.5525740573
2010-12-17,15.6694009047
2010-12-20,15.5014623115
2010-12-21,15.4065404981
2010-12-22,15.2532052609
2010-12-23,15.2166968711
2010-12-27,15.2166968711
2010-12-28,15.2459035829
2010-12-29,15.2897136507
2010-12-30,15.3481270744
2010-12-31,15.3554287523
2011-01-03,15.223998549
2011-01-04,15.4430488879
2011-01-05,15.2897136507
2011-01-06,15.1655851253
2011-01-07,15.0852666678
2011-01-10,15.1071717016
2011-01-11,15.3700321082
2011-01-12,15.5543994768
2011-01-13,15.5452723793
2011-01-14,15.3919371421
2011-01-18,15.3937625616
2011-01-19,15.3408253964
2011-01-20,15.2970153286
2011-01-21,15.2020935151
2011-01-24,15.5087639895
2011-01-25,15.7351160063
2011-01-26,15.8811495655
2011-01-27,15.8811495655
2011-01-28,15.6694009047
2011-01-31,15.6694009047
2011-02-01,15.6840042606
2011-02-02,15.7424176843
2011-02-03,15.8820257669
2011-02-04,15.9630189442
2011-02-07,15.9703819603
2011-02-08,15.9298853717
2011-02-09,15.8010325896
2011-02-10,16.0513751376
2011-02-11,16.0219230731
2011-02-14,15.8820257669
2011-02-15,15.7936695735
2011-02-16,16.014560057
2011-02-17,16.1765464116
2011-02-18,16.3017176856
2011-02-22,16.0587381537
2011-02-23,15.5727790899
2011-02-24,15.6721798075
2011-02-25,16.0955532343
2011-02-28,15.8083956057
2011-03-01,15.7494914768
2011-03-02,15.8231216379
2011-03-03,16.0440121215
2011-03-04,15.8746627508
2011-03-07,15.6169571866
2011-03-08,15.5580530577
2011-03-09,15.6095941705
2011-03-10,15.3077105097
2011-03-11,15.3666146386
2011-03-14,15.3445255903
2011-03-15,14.8585665265
2011-03-16,14.5842941761
2011-03-17,14.6524020752
2011-03-18,14.6744911235
2011-03-21,14.8659295426
2011-03-22,14.83279597
2011-03-23,14.9395597038
2011-03-24,15.0058268488
2011-03-25,14.9984638327
2011-03-28,14.9763747843
2011-03-29,14.9321966876
2011-03-30,15.0647309778
2011-03-31,14.8585665265
2011-04-01,14.519867785
2011-04-04,14.3505184143
2011-04-05,14.5125047689
2011-04-06,14.6892171557
2011-04-07,14.7481212847
2011-04-08,14.7407582686
2011-04-11,14.8143884298
2011-04-12,14.5493198495
2011-04-13,14.5640458817
2011-04-14,14.4167855594
2011-04-15,14.5419568334
2011-04-18,14.4462376238
2011-04-19,14.6229500107
2011-04-20,15.764217509
2011-04-21,15.8010325896
2011-04-25,16.1544573633
2011-04-26,16.5520602336
2011-04-27,16.6625054754
2011-04-28,16.7876767494
2011-04-29,17.0453823136
2011-05-02,16.8686699267
2011-05-03,17.1042864425
2011-05-04,17.4365057298
2011-05-05,17.5181234161
2011-05-06,17.2510109879
2011-05-09,16.887441294
2011-05-10,17.0877756152
2011-05-11,17.3697276227
2011-05-12,17.588611418
2011-05-13,17.3697276227
2011-05-16,17.5403827852
2011-05-17,17.4736046781
2011-05-18,17.7184577373
2011-05-19,17.4661848884
2011-05-20,17.2287516189
2011-05-23,16.9616391907
2011-05-24,16.7761444489
2011-05-25,16.8280829766
2011-05-26,16.6945267625
2011-05-27,16.479352862
2011-05-31,16.7019465522
2011-06-01,16.3235372789
2011-06-02,16.3866054911
2011-06-03,16.1232029578
2011-06-06,16.1966588755
2011-06-07,16.3680560169
2011-06-08,16.1899810648
2011-06-09,16.1454623268
2011-06-10,15.8635103192
2011-06-13,15.8672202141
2011-06-14,16.1899810648
2011-06-15,15.8931894779
2011-06-16,15.8931894779
2011-06-17,15.7225343155
2011-06-20,15.822701476
2011-06-21,16.0638446404
2011-06-22,15.8746400037
2011-06-23,16.1083633784
2011-06-24,15.7299541051
2011-06-27,15.8338311605
2011-06-28,15.9451280056
2011-06-29,15.8709301089
2011-06-30,16.4422539137
2011-07-01,16.7167861315
2011-07-05,16.6500080245
2011-07-06,16.8800215043
2011-07-07,17.2361714086
2011-07-08,17.1322943532
2011-07-11,16.9542194011
2011-07-12,16.6574278142
2011-07-13,16.6796871832
2011-07-14,16.5238716001
2011-07-15,16.5980694968
2011-07-18,16.5312913897
2011-07-19,17.1100349842
2011-07-20,17.0580964565
2011-07-21,16.9245402424
2011-07-22,17.1619735119
2011-07-25,17.0877756152
2011-07-26,16.9876084546
2011-07-27,16.7167861315
2011-07-28,16.7316257109
2011-07-29,16.5683903381
2011-08-01,16.5016122311
2011-08-02,16.1157831681
2011-08-03,16.3383768583
2011-08-04,15.6192185921
2011-08-05,15.5742712005
2011-08-08,15.0648674287
2011-08-09,15.4319377937
2011-08-10,14.9300252538
2011-08-11,15.5517975047
2011-08-12,15.4693939534
2011-08-15,15.6491835199
2011-08-16,15.5742712005
2011-08-17,15.4843764173
2011-08-18,14.8101655428
2011-08-19,14.3756740903
2011-08-22,14.5180074972
2011-08-23,14.7652181511
2011-08-24,14.8326392386
2011-08-25,14.5479724249
2011-08-26,14.8101655428
2011-08-29,15.2034552196
2011-08-30,15.1622534439
2011-08-31,15.0798498926
2011-09-01,14.9749726454
2011-09-02,14.7127795276
2011-09-06,14.6378672082
2011-09-07,15.0423937329
2011-09-08,14.903805942
2011-09-09,14.7577269192
2011-09-12,15.1922183716
2011-09-13,15.5517975047
2011-09-14,15.8177362385
2011-09-15,16.1361135959
2011-09-16,16.4582365693
2011-09-19,16.4282716415
2011-09-20,16.6305349039
2011-09-21,16.4357628735
2011-09-22,16.1922978355
2011-09-23,16.6005699761
2011-09-26,16.6604998316
2011-09-27,16.8852367898
2011-09-28,16.7129384552
2011-09-29,16.6380261358
2011-09-30,15.9825433412
2011-10-03,15.4469202576
2011-10-04,15.8963941739
2011-10-05,16.368341786
2011-10-06,16.5031839609
2011-10-07,16.6979559913
2011-10-10,17.1399386757
2011-10-11,17.222342227
2011-10-12,17.3197282422
2011-10-13,17.5219915046
2011-10-14,17.6043950559
2011-10-17,17.4395879532
2011-10-18,17.5294827365
2011-10-19,18.1587462194
2011-10-20,17.6867986072
2011-10-21,18.0014303486
2011-10-24,18.4209393372
