date,VZ
2007-10-31,22.3071824041
2007-11-01,21.663193852
2007-11-02,21.4888811612
2007-11-05,21.2177280866
2007-11-06,21.1789919331
2007-11-07,20.8691027049
2007-11-08,20.689947995
2007-11-09,20.7093160717
2007-11-12,20.7238421293
2007-11-13,21.101519626
2007-11-14,21.0724675109
2007-11-15,20.8400505898
2007-11-16,21.1547818371
2007-11-19,20.844892609
2007-11-20,20.8981548201
2007-11-21,20.3122704982
2007-11-23,20.6463698223
2007-11-26,19.9636451166
2007-11-27,20.0750115579
2007-11-28,20.5350033809
2007-11-29,20.5688975152
2007-11-30,20.922364916
2007-12-03,20.8642606858
2007-12-04,21.2080440482
2007-12-05,21.5566694298
2007-12-06,21.5082492379
2007-12-07,21.9343469265
2007-12-10,21.9585570225
2007-12-11,21.5324593339
2007-12-12,21.7600342357
2007-12-13,21.7987703893
2007-12-14,21.484039142
2007-12-17,20.8691027049
2007-12-18,21.2128860674
2007-12-19,21.1354137603
2007-12-20,21.2177280866
2007-12-21,21.459829046
2007-12-24,21.6874039479
2007-12-26,21.8375065428
2007-12-27,21.4888811612
2007-12-28,21.6050896217
2007-12-31,21.1547818371
2008-01-02,20.922364916
2008-01-03,21.0192052998
2008-01-04,20.6270017455
2008-01-07,20.9901531847
2008-01-08,20.5398454001
2008-01-09,20.7746423944
2008-01-10,21.2540195912
2008-01-11,20.7893172066
2008-01-14,21.029005805
2008-01-15,20.627894273
2008-01-16,20.7012683337
2008-01-17,20.0115521628
2008-01-18,19.121280226
2008-01-22,18.5049381159
2008-01-23,18.622336613
2008-01-24,18.7006022778
2008-01-25,18.4706968875
2008-01-28,18.6419030292
2008-01-29,18.9353992721
2008-01-30,18.7054938819
2008-01-31,18.9940985207
2008-02-01,18.9549656883
2008-02-04,18.8864832317
2008-02-05,18.015777711
2008-02-06,17.9521868584
2008-02-07,18.0744769596
2008-02-08,17.815221945
2008-02-11,17.9962112948
2008-02-12,18.3728648066
2008-02-13,18.9109412519
2008-02-14,18.5978785928
2008-02-15,18.5049381159
2008-02-19,17.2869287078
2008-02-20,17.2380126673
2008-02-21,17.2967119159
2008-02-22,17.7076066559
2008-02-25,17.8641379855
2008-02-26,18.0059945029
2008-02-27,17.8005471329
2008-02-28,18.1869838527
2008-02-29,17.7663059045
2008-03-03,17.7516310924
2008-03-04,17.4581348495
2008-03-05,17.5853165547
2008-03-06,17.2575790835
2008-03-07,17.1597470025
2008-03-10,16.8124431151
2008-03-11,17.2233378551
2008-03-12,16.9151668001
2008-03-13,16.9591912365
2008-03-14,16.5434048924
2008-03-17,16.9298416122
2008-03-18,17.2624706875
2008-03-19,17.1842050227
2008-03-20,17.6684738236
2008-03-24,18.0842601677
2008-03-25,18.0500189394
2008-03-26,17.6782570317
2008-03-27,17.5902081588
2008-03-28,17.5364005142
2008-03-31,17.8298967572
2008-04-01,18.5685289685
2008-04-02,18.652060324
2008-04-03,18.7061100246
2008-04-04,18.3474165569
2008-04-07,18.3768982118
2008-04-08,18.2687988105
2008-04-09,17.9059083852
2008-04-10,17.8114574525
2008-04-11,17.6921510113
2008-04-14,17.5678734684
2008-04-15,17.4535381289
2008-04-16,17.821399656
2008-04-17,17.821399656
2008-04-18,17.9108794869
2008-04-21,17.8760817749
2008-04-22,17.7617464354
2008-04-23,18.0600125384
2008-04-24,18.0749258435
2008-04-25,18.4129607603
2008-04-28,18.8653310166
2008-04-29,18.9945796612
2008-04-30,19.1287994076
2008-05-01,19.5463719518
2008-05-02,19.6805916982
2008-05-05,19.3375856797
2008-05-06,19.332614578
2008-05-07,19.0293773732
2008-05-08,19.0144640681
2008-05-09,18.8454466097
2008-05-12,18.9200131355
2008-05-13,18.944868644
2008-05-14,19.3624411883
2008-05-15,19.3375856797
2008-05-16,19.2729613574
2008-05-19,19.437007714
2008-05-20,18.805677796
2008-05-21,18.5024405912
2008-05-22,18.6267181341
2008-05-23,18.4328451672
2008-05-27,18.5819782187
2008-05-28,18.7758511857
2008-05-29,19.0741172887
2008-05-30,19.1238283059
2008-06-02,18.8205911011
2008-06-03,18.5720360153
2008-06-04,18.38313415
2008-06-05,19.36741229
2008-06-06,19.0045218646
2008-06-09,18.8603599148
2008-06-10,18.6515736427
2008-06-11,18.2290299968
2008-06-12,18.2091455899
2008-06-13,18.5571227101
2008-06-16,18.0152726229
2008-06-17,17.8412840628
2008-06-18,17.8860239783
2008-06-19,18.1445212676
2008-06-20,17.5877578753
2008-06-23,17.8512262663
2008-06-24,17.6026711804
2008-06-25,17.6921510113
2008-06-26,17.0558499915
2008-06-27,17.0409366864
2008-06-30,17.5977000787
2008-07-01,17.662324401
2008-07-02,17.7120354182
2008-07-03,17.7716886388
2008-07-07,17.6126133838
2008-07-08,17.7915730457
2008-07-09,17.4393643032
2008-07-10,17.5601215864
2008-07-11,17.5701846933
2008-07-14,17.5500584794
2008-07-15,17.6305633348
2008-07-16,17.8016361526
2008-07-17,17.8267939199
2008-07-18,17.8368570268
2008-07-21,17.6859104229
2008-07-22,17.4494274102
2008-07-23,18.0330876119
2008-07-24,17.6557211022
2008-07-25,17.3337016805
2008-07-28,16.9060196361
2008-07-29,17.1726919697
2008-07-30,17.2783545924
2008-07-31,17.1274079885
2008-08-01,17.1072817747
2008-08-04,17.0217453658
2008-08-05,17.3840172151
2008-08-06,17.2280390578
2008-08-07,16.9563351708
2008-08-08,17.404143429
2008-08-11,17.7613837249
2008-08-12,17.5198691586
2008-08-13,17.2833861459
2008-08-14,17.4544589636
2008-08-15,17.5903109071
2008-08-18,17.4796167309
2008-08-19,17.2079128439
2008-08-20,17.3337016805
2008-08-21,17.3940803221
2008-08-22,17.7563521714
2008-08-25,17.338733234
2008-08-26,17.2280390578
2008-08-27,17.4645220706
2008-08-28,17.8469201338
2008-08-29,17.6708157625
2008-09-02,18.0280560584
2008-09-03,17.9626458634
2008-09-04,17.2129443974
2008-09-05,17.1475342024
2008-09-08,17.6708157625
2008-09-09,17.7261628506
2008-09-10,17.469553624
2008-09-11,17.4745851775
2008-09-12,17.3538278944
2008-09-15,16.7248837115
2008-09-16,16.5236215729
2008-09-17,15.7286361258
2008-09-18,16.3978327364
2008-09-19,16.7550730323
2008-09-22,16.1160657424
2008-09-23,15.622973503
2008-09-24,15.7386992327
2008-09-25,16.1261288494
2008-09-26,16.1915390444
2008-09-29,15.4066167041
2008-09-30,16.1462550632
2008-10-01,15.8041094277
2008-10-02,15.7336676792
2008-10-03,15.7185730188
2008-10-06,15.0745341756
2008-10-07,14.536157955
2008-10-08,14.1839492126
2008-10-09,13.2632456936
2008-10-10,13.6929073358
2008-10-13,14.7977515586
2008-10-14,14.8079815977
2008-10-15,13.6264120816
2008-10-16,14.020268587
2008-10-17,13.9077381569
2008-10-20,14.8284416759
2008-10-21,14.32716976
2008-10-22,13.1711753417
2008-10-23,13.4218112996
2008-10-24,12.8284690318
2008-10-27,14.122568978
2008-10-28,16.1890368763
2008-10-29,15.600809628
2008-10-30,15.600809628
2008-10-31,15.1762630053
2008-11-03,15.7286851167
2008-11-04,16.6800787531
2008-11-05,15.7747202927
2008-11-06,14.9614321842
2008-11-07,15.3706337482
2008-11-10,15.5956946084
2008-11-11,15.2018381031
2008-11-12,14.8130966173
2008-11-13,15.9281708792
2008-11-14,15.3450586505
2008-11-17,14.9563171647
2008-11-18,14.577805718
2008-11-19,13.7798626681
2008-11-20,13.5548018079
2008-11-21,14.5624606593
2008-11-24,15.2069531226
2008-11-25,15.6417297844
2008-11-26,16.6442736162
2008-11-28,16.7005388313
2008-12-01,15.6877649603
2008-12-02,16.4345578147
2008-12-03,16.976749887
2008-12-04,16.4447878538
2008-12-05,16.976749887
2008-12-08,17.5087119202
2008-12-09,17.0585901998
2008-12-10,16.7465740072
2008-12-11,16.6084684794
2008-12-12,16.7772641245
2008-12-15,16.521513147
2008-12-16,17.135315493
2008-12-17,17.4166415683
2008-12-18,17.033015102
2008-12-19,16.976749887
2008-12-22,17.0943953366
2008-12-23,16.772149105
2008-12-24,16.8028392223
2008-12-26,16.976749887
2008-12-29,16.9511747892
2008-12-30,16.9972099652
2008-12-31,17.339916275
2009-01-02,17.7184277217
2009-01-05,16.6135834989
2009-01-06,16.3476024823
2009-01-07,16.5522032643
2009-01-08,16.8064534085
2009-01-09,16.6871115041
2009-01-12,16.4951267013
2009-01-13,16.3446521262
2009-01-14,15.8569069516
2009-01-15,15.5144475738
2009-01-16,15.5455802445
2009-01-20,15.4988812384
2009-01-21,16.033325419
2009-01-22,15.6493558135
2009-01-23,15.7946416102
2009-01-26,16.0800244251
2009-01-27,15.5455802445
2009-01-28,16.0437029759
2009-01-29,15.6856772627
2009-01-30,15.4988812384
2009-02-02,15.872473287
2009-02-03,16.3757847969
2009-02-04,15.8828508439
2009-02-05,16.1837999942
2009-02-06,16.4588052522
2009-02-09,16.2875755632
2009-02-10,15.5663353583
2009-02-11,15.5559578014
2009-02-12,15.4936924599
2009-02-13,15.3380291064
2009-02-17,14.6634879075
2009-02-18,14.5649011169
2009-02-19,14.5233908893
2009-02-20,14.9488707224
2009-02-23,14.4507479909
2009-02-24,14.8243400395
2009-02-25,14.8139624826
2009-02-26,14.7776410335
2009-02-27,14.8035849257
2009-03-02,14.279518302
2009-03-03,14.1705539545
2009-03-04,14.6064113445
2009-03-05,14.4818806617
2009-03-06,14.1549876191
2009-03-09,13.5842219893
2009-03-10,14.3262173081
2009-03-11,14.2380080744
2009-03-12,14.6012225661
2009-03-13,14.7361308058
2009-03-16,14.8139624826
2009-03-17,15.4781261246
2009-03-18,15.9658712991
2009-03-19,15.6960548196
2009-03-20,15.3639729986
2009-03-23,16.1215346527
2009-03-24,15.8413406163
2009-03-25,15.6441670351
2009-03-26,15.8465293947
2009-03-27,15.8880396224
2009-03-30,15.6804884842
2009-03-31,15.6701109273
2009-04-01,16.1993663295
2009-04-02,16.8427748577
2009-04-03,17.0140045466
2009-04-06,17.1385352295
2009-04-07,16.697489061
2009-04-08,16.6764329588
2009-04-09,16.8975220321
2009-04-13,16.7080171121
2009-04-14,16.4763999877
2009-04-15,16.6816969843
2009-04-16,16.7027530865
2009-04-17,16.7290732143
2009-04-20,16.2816310421
2009-04-21,16.3395353232
2009-04-22,16.271102991
2009-04-23,16.318479221
2009-04-24,16.318479221
2009-04-27,16.0763340455
2009-04-28,16.2974231188
2009-04-29,16.0079017133
2009-04-30,15.9710535344
2009-05-01,16.081598071
2009-05-04,16.3395353232
2009-05-05,16.1237102755
2009-05-06,16.1921426077
2009-05-07,15.7183803077
2009-05-08,15.7131162822
2009-05-11,15.6973242055
2009-05-12,16.0026376877
2009-05-13,15.6604760266
2009-05-14,15.7815486144
2009-05-15,15.5867796688
2009-05-18,15.6341558988
2009-05-19,15.6078357711
2009-05-20,15.7025882311
2009-05-21,15.3498985189
2009-05-22,15.1656576244
2009-05-26,15.59730772
2009-05-27,15.2393539822
2009-05-28,15.4078028
2009-05-29,15.4025387744
2009-06-01,15.3972747489
2009-06-02,15.5657235666
2009-06-03,15.5762516177
2009-06-04,15.5657235666
2009-06-05,15.3972747489
2009-06-08,15.4130668255
2009-06-09,15.4867631833
2009-06-10,15.5446674644
2009-06-11,15.6604760266
2009-06-12,15.7499644611
2009-06-15,15.6499479755
2009-06-16,15.54993149
2009-06-17,15.6762681033
2009-06-18,15.8394528955
2009-06-19,15.6130997966
2009-06-22,15.8026047166
2009-06-23,16.0658059944
2009-06-24,16.2131987099
2009-06-25,16.365855451
2009-06-26,16.3132151955
2009-06-29,16.507984141
2009-06-30,16.176350531
2009-07-01,16.223726761
2009-07-02,15.9078852277
2009-07-06,15.9815815855
2009-07-07,15.6025717455
2009-07-08,15.3235783911
2009-07-09,15.3182298471
2009-07-10,15.3075327593
2009-07-13,15.5375201487
2009-07-14,15.4840347093
2009-07-15,15.692627923
2009-07-16,15.7782046261
2009-07-17,15.8263415215
2009-07-20,15.9226153125
2009-07-21,16.2167852292
2009-07-22,16.1151628944
2009-07-23,16.7248969036
2009-07-24,16.8479134143
2009-07-27,16.5804862172
2009-07-28,16.7944279749
2009-07-29,17.1046435235
2009-07-30,17.2811454735
2009-07-31,17.1527804189
2009-08-03,17.1313862432
2009-08-04,17.0404609962
2009-08-05,16.7248969036
2009-08-06,16.5590920415
2009-08-07,16.6232745688
2009-08-10,16.5376978657
2009-08-11,16.3665444596
2009-08-12,16.69280564
2009-08-13,16.601880393
2009-08-14,16.6232745688
2009-08-17,16.1632997898
2009-08-18,16.1953910535
2009-08-19,16.2756192126
2009-08-20,16.4253784429
2009-08-21,16.7783823431
2009-08-24,16.7997765188
2009-08-25,16.7462910794
2009-08-26,16.8372163264
2009-08-27,16.6072289369
2009-08-28,16.5911833051
2009-08-31,16.601880393
2009-09-01,16.2435279489
2009-09-02,16.1205114383
2009-09-03,16.1739968777
2009-09-04,16.3665444596
2009-09-08,16.5537434975
2009-09-09,16.5216522339
2009-09-10,16.7676852552
2009-09-11,16.7195483597
2009-09-14,16.6179260248
2009-09-15,16.5804862172
2009-09-16,16.2649221247
2009-09-17,15.78355317
2009-09-18,15.8263415215
2009-09-21,15.7728560821
2009-09-22,15.78355317
2009-09-23,15.9814492958
2009-09-24,16.1258599822
2009-09-25,16.0135405595
2009-09-28,16.2328308611
2009-09-29,16.1312085262
2009-09-30,16.1900425095
2009-10-01,16.0509803671
2009-10-02,15.9867978398
2009-10-05,16.0242376474
2009-10-06,16.1365570701
2009-10-07,15.968077936
2009-10-08,15.848507577
2009-10-09,15.848507577
2009-10-12,15.761547316
2009-10-13,15.7724173486
2009-10-14,15.7289372181
2009-10-15,15.8213324955
2009-10-16,15.7071971528
2009-10-19,15.7398072507
2009-10-20,15.6528469897
2009-10-21,15.7778523649
2009-10-22,15.7724173486
2009-10-23,15.6800220712
2009-10-26,15.5658867286
2009-10-27,15.8702476423
2009-10-28,16.277873866
2009-10-29,16.3267890128
2009-10-30,16.0822132786
2009-11-02,15.9843829849
2009-11-03,15.7995924302
2009-11-04,15.8158974791
2009-11-05,15.9300328218
2009-11-06,16.0659082297
2009-11-09,16.3974442249
2009-11-10,16.4735344534
2009-11-11,16.5007095349
2009-11-12,16.3920092086
2009-11-13,16.3757041597
2009-11-16,16.484404486
2009-11-17,16.6583250081
2009-11-18,16.6637600244
2009-11-19,16.587669796
2009-11-20,16.5387546492
2009-11-23,17.0279061176
2009-11-24,17.3213969986
2009-11-25,17.4083572597
2009-11-27,17.1909566071
2009-11-30,17.0985613297
2009-12-01,17.5768427655
2009-12-02,17.7453282713
2009-12-03,17.7670683365
2009-12-04,17.7725033529
2009-12-07,18.0714292502
2009-12-08,18.1475194786
2009-12-09,18.0986043318
2009-12-10,18.2942649192
2009-12-11,18.3323100334
2009-12-14,18.2344797397
2009-12-15,17.9409888586
2009-12-16,17.7779383692
2009-12-17,17.8322885323
2009-12-18,17.826853516
2009-12-21,17.946423875
2009-12-22,18.0442541686
2009-12-23,18.0605592176
2009-12-24,18.1312144297
2009-12-28,18.2018696418
2009-12-29,18.1692595439
2009-12-30,18.1638245276
2009-12-31,18.0062090544
2010-01-04,18.0877342992
2010-01-05,17.8594636139
2010-01-06,17.6067353552
2010-01-07,17.5019333591
2010-01-08,17.5129651481
2010-01-11,17.5846717771
2010-01-12,17.6012194607
2010-01-13,17.5791558825
2010-01-14,17.2206227378
2010-01-15,16.8676054875
2010-01-19,17.2261386323
2010-01-20,16.9393121165
2010-01-21,16.8951849602
2010-01-22,16.7352240187
2010-01-25,16.9227644329
2010-01-26,16.6414538116
2010-01-27,16.4759769756
2010-01-28,16.1781186707
2010-01-29,16.2277617215
2010-02-01,16.3325637177
2010-02-02,16.3987544521
2010-02-03,16.1008961472
2010-02-04,15.7920060533
2010-02-05,15.8526808931
2010-02-08,15.6485927953
2010-02-09,15.8581967877
2010-02-10,15.9243875221
2010-02-11,16.0181577292
2010-02-12,15.9574828893
2010-02-16,16.0953802527
2010-02-17,16.0733166745
2010-02-18,16.0788325691
2010-02-19,16.0071259401
2010-02-22,15.996094151
2010-02-23,15.8526808931
2010-02-24,15.9740305729
2010-02-25,15.9299034166
2010-02-26,15.9574828893
2010-03-01,15.9905782565
2010-03-02,16.1395074089
2010-03-03,16.06780078
2010-03-04,16.1450233035
2010-03-05,16.1229597253
2010-03-08,16.3435955067
2010-03-09,16.4980405537
2010-03-10,16.4097862412
2010-03-11,16.459429292
2010-03-12,16.3987544521
2010-03-15,16.470461081
2010-03-16,16.5090723428
2010-03-17,16.6304220225
2010-03-18,16.7131604406
2010-03-19,16.7738352805
2010-03-22,16.9062167493
2010-03-23,17.0882412689
2010-03-24,16.8014147531
2010-03-25,16.7186763351
2010-03-26,16.7517717023
2010-03-29,16.7958988586
2010-03-30,17.2261386323
2010-03-31,17.1103048471
2010-04-01,17.253718105
2010-04-05,17.3530042066
2010-04-06,17.2095909487
2010-04-07,16.9420700638
2010-04-08,16.8972497726
2010-04-09,16.8524294814
2010-04-12,16.7739939719
2010-04-13,16.846826945
2010-04-14,16.7235711443
2010-04-15,16.549892516
2010-04-16,16.5723026616
2010-04-19,16.6563407075
2010-04-20,16.6731483167
2010-04-21,16.5610975888
2010-04-22,16.4042265697
2010-04-23,16.2753682326
2010-04-26,16.2137403322
2010-04-27,16.1072921407
2010-04-28,16.3145859873
2010-04-29,16.3706113513
2010-04-30,16.1913301866
2010-05-03,16.4098291061
2010-05-04,16.1072921407
2010-05-05,16.0680743859
2010-05-06,15.6927044473
2010-05-07,15.7935501024
2010-05-10,16.0288566311
2010-05-11,15.9112033668
2010-05-12,16.0792794587
2010-05-13,16.0736769223
2010-05-14,15.9728312671
2010-05-17,16.0568693131
2010-05-18,15.9224084396
2010-05-19,15.9728312671
2010-05-20,15.5526410374
2010-05-21,15.6646917653
2010-05-24,15.4013725547
2010-05-25,15.3509497271
2010-05-26,15.0876305164
2010-05-27,15.4517953822
2010-05-28,15.4181801639
2010-06-01,15.2445015356
2010-06-02,15.4573979186
2010-06-03,15.4854106006
2010-06-04,15.2445015356
2010-06-07,15.1716685624
2010-06-08,15.5078207462
2010-06-09,15.5638461102
2010-06-10,15.8775881484
2010-06-11,16.0008439491
2010-06-14,16.0400617039
2010-06-15,16.3089834509
2010-06-16,16.3482012057
2010-06-17,16.2977783781
2010-06-18,16.3201885237
2010-06-21,16.280970769
2010-06-22,16.280970769
2010-06-23,16.4322392517
2010-06-24,16.224945405
2010-06-25,15.9952414127
2010-06-28,16.0848819951
2010-06-29,16.0344591675
2010-06-30,15.6983069837
2010-07-01,15.7599348841
2010-07-02,16.0544041971
2010-07-06,15.9346398987
2010-07-07,16.1651861731
2010-07-08,16.3236683904
2010-07-09,16.2444272818
2010-07-12,16.1468997634
2010-07-13,16.3907185593
2010-07-14,16.3602412098
2010-07-15,16.3358593302
2010-07-16,16.2688091614
2010-07-19,16.2870955711
2010-07-20,16.2566182216
2010-07-21,16.1651861731
2010-07-22,16.4577687282
2010-07-23,17.079506658
2010-07-26,17.2379888753
2010-07-27,17.4269484422
2010-07-28,17.622003479
2010-07-29,17.6037170693
2010-07-30,17.7134355275
2010-08-02,18.0182090225
2010-08-03,18.0060180827
2010-08-04,17.9206815041
2010-08-05,18.0121135526
2010-08-06,18.0121135526
2010-08-09,18.2010731194
2010-08-10,18.2986006378
2010-08-11,18.0182090225
2010-08-12,18.4814647348
2010-08-13,18.3046961077
2010-08-16,18.2620278184
2010-08-17,18.3900326863
2010-08-18,18.3778417465
2010-08-19,18.0547818419
2010-08-20,17.9023950944
2010-08-23,17.926776974
2010-08-24,17.9633497934
2010-08-25,18.0791637215
2010-08-26,17.9816362031
2010-08-27,18.1888821796
2010-08-30,17.9450633837
2010-08-31,17.9999226128
2010-09-01,18.4448919154
2010-09-02,18.3534598669
2010-09-03,18.408319096
2010-09-07,18.4205100358
2010-09-08,18.5668013134
2010-09-09,18.7984291696
2010-09-10,18.7862382298
2010-09-13,18.835001989
2010-09-14,18.8410974589
2010-09-15,19.0117706161
2010-09-16,19.1519664237
2010-09-17,19.3104486411
2010-09-20,19.560362907
2010-09-21,19.7005587147
2010-09-22,19.743227004
2010-09-23,19.6091266662
2010-09-24,19.8956137515
2010-09-27,20.0297140892
2010-09-28,19.9443775107
2010-09-29,19.9078046913
2010-09-30,19.865136402
2010-10-01,20.0480004989
2010-10-04,20.1333370775
2010-10-05,20.4624924521
2010-10-06,20.6316417418
2010-10-07,20.3657063117
2010-10-08,20.3038608628
2010-10-11,20.4275517606
2010-10-12,20.1245090611
2010-10-13,19.9204190798
2010-10-14,20.0626636122
2010-10-15,20.0564790674
2010-10-18,20.1554317855
2010-10-19,19.8894963554
2010-10-20,20.18635451
2010-10-21,20.1121399713
2010-10-22,19.8462045412
2010-10-25,20.0070027083
2010-10-26,20.0997708816
2010-10-27,20.1059554264
2010-10-28,20.0441099776
2010-10-29,20.0874017918
2010-11-01,20.0379254327
2010-11-02,20.2853072282
2010-11-03,20.402813581
2010-11-04,20.73059446
2010-11-05,20.674933556
2010-11-08,20.514135389
2010-11-09,20.4151826708
2010-11-10,20.3162299526
2010-11-11,20.1801699651
2010-11-12,20.1368781509
2010-11-15,20.2667535935
2010-11-16,19.9080499901
2010-11-17,20.0008181634
2010-11-18,20.1925390549
2010-11-19,20.1554317855
2010-11-22,20.0997708816
2010-11-23,20.0317408878
2010-11-24,20.0070027083
2010-11-26,19.9204190798
2010-11-29,19.7286981884
2010-11-30,19.7967281821
2010-12-01,20.0070027083
2010-12-02,20.2481999588
2010-12-03,20.347152677
2010-12-06,20.3409681321
2010-12-07,20.3780754015
2010-12-08,20.3966290361
2010-12-09,20.7553326395
2010-12-10,21.0521907941
2010-12-13,21.0954826083
2010-12-14,21.441817122
2010-12-15,21.4170789424
2010-12-16,21.4974780259
2010-12-17,21.4232634873
2010-12-20,21.4851089362
2010-12-21,21.6087998339
2010-12-22,21.7572289112
2010-12-23,21.9180270782
2010-12-27,21.9551343475
2010-12-28,22.0293488862
2010-12-29,22.0046107066
2010-12-30,21.9922416169
2010-12-31,22.1283016044
2011-01-03,22.530297022
2011-01-04,22.9817687987
2011-01-05,23.2971805879
2011-01-06,22.7081026875
2011-01-07,22.5200698195
2011-01-10,22.5138020573
2011-01-11,22.1628073704
2011-01-12,22.2317527553
2011-01-13,22.4385889101
2011-01-14,22.2254849931
2011-01-18,21.5360311439
2011-01-19,21.6864574382
2011-01-20,21.6927252005
2011-01-21,21.9058291175
2011-01-24,22.0875942232
2011-01-25,22.4323211478
2011-01-26,22.814654646
2011-01-27,22.8710645064
2011-01-28,22.3320369516
2011-01-31,22.3257691893
2011-02-01,22.7331737366
2011-02-02,22.6642283516
2011-02-03,22.8021191215
2011-02-04,22.7582447856
2011-02-07,22.5764796799
2011-02-08,22.7770480724
2011-02-09,22.9901519894
2011-02-10,22.8271901705
2011-02-11,22.8083868837
2011-02-14,22.5012665327
2011-02-15,22.8522612196
2011-02-16,22.6704961139
2011-02-17,22.7958513592
2011-02-18,22.9525454158
2011-02-22,22.5639441554
2011-02-23,22.4448566723
2011-02-24,22.3006981402
2011-02-25,22.5451408686
2011-02-28,23.1405782838
2011-03-01,22.5764796799
2011-03-02,22.7770480724
2011-03-03,22.7895835969
2011-03-04,22.6140862535
2011-03-07,22.5702119177
2011-03-08,22.8647967441
2011-03-09,22.9713487026
2011-03-10,22.814654646
2011-03-11,22.4699277214
2011-03-14,22.0499876496
2011-03-15,21.8556870194
2011-03-16,21.4984245703
2011-03-17,22.1440040836
2011-03-18,22.4636599591
2011-03-21,22.8522612196
2011-03-22,23.1593815706
2011-03-23,23.1781848574
2011-03-24,23.3035401027
2011-03-25,23.3724854876
2011-03-28,23.6608025518
2011-03-29,23.9992617142
2011-03-30,24.1058136727
2011-03-31,24.1559557708
2011-04-01,24.1120814349
2011-04-04,24.1998301067
2011-04-05,24.0556715746
2011-04-06,24.0290335849
2011-04-07,23.9718971775
2011-04-08,23.9465032186
2011-04-11,24.0290335849
2011-04-12,23.8957153008
2011-04-13,23.9274577494
2011-04-14,23.9401547289
2011-04-15,24.0290335849
2011-04-18,23.6862151401
2011-04-19,23.6417757121
2011-04-20,23.9909426466
2011-04-21,23.4322755514
2011-04-25,23.4830634691
2011-04-26,23.8893668111
2011-04-27,24.2829731737
2011-04-28,24.2956701531
2011-04-29,23.9845941569
2011-05-02,23.8449273831
2011-05-03,23.9972911363
2011-05-04,23.91476077
2011-05-05,23.5655938355
2011-05-06,23.667169671
2011-05-09,23.6417757121
2011-05-10,23.8512758728
2011-05-11,23.6544726915
2011-05-12,23.7623970167
2011-05-13,23.6544726915
2011-05-16,23.4703664897
2011-05-17,23.5592453457
2011-05-18,23.5465483663
2011-05-19,23.6925636298
2011-05-20,23.5846393046
2011-05-23,23.3941846131
2011-05-24,23.4259270617
2011-05-25,23.1085025757
2011-05-26,23.2418208598
2011-05-27,23.2799117981
2011-05-31,23.4449725308
2011-06-01,23.0259722094
2011-06-02,22.9624873122
2011-06-03,22.6196688674
2011-06-06,22.3530322992
2011-06-07,22.4609566244
2011-06-08,22.7910780898
2011-06-09,22.6450628263
2011-06-10,22.3403353198
2011-06-13,22.6196688674
2011-06-14,22.5879264188
2011-06-15,22.2958958917
2011-06-16,22.3720777684
2011-06-17,22.5434869908
2011-06-20,22.6323658468
2011-06-21,22.8482144973
2011-06-22,22.8164720487
2011-06-23,22.8863054356
2011-06-24,22.854562987
2011-06-27,23.1085025757
2011-06-28,23.2164269009
2011-06-29,23.3116542467
2011-06-30,23.6354272224
2011-07-01,23.9972911363
2011-07-05,24.0099881158
2011-07-06,24.1417192774
2011-07-07,24.0645480917
2011-07-08,24.1031336846
2011-07-11,23.8716201273
2011-07-12,23.8523273308
2011-07-13,23.7558633487
2011-07-14,23.7172777558
2011-07-15,23.6786921629
2011-07-18,23.6079519093
2011-07-19,23.7751561451
2011-07-20,24.0066697024
2011-07-21,24.1610120739
2011-07-22,23.6272447057
2011-07-25,23.2928362341
2011-07-26,23.331421827
2011-07-27,23.286405302
2011-07-28,22.9327040339
2011-07-29,22.6947595445
2011-08-01,23.067753609
2011-08-02,22.8233781874
2011-08-03,23.1320629305
2011-08-04,22.4568150551
2011-08-05,22.540417173
2011-08-08,21.2992472687
2011-08-09,22.0516663299
2011-08-10,21.6465176046
2011-08-11,22.2638870907
2011-08-12,22.058097262
2011-08-15,22.540417173
2011-08-16,22.4310913265
2011-08-17,22.9005493732
2011-08-18,22.5532790373
2011-08-19,22.32176548
2011-08-22,22.3925057336
2011-08-23,23.1256319983
2011-08-24,23.4536095378
2011-08-25,23.0034442875
2011-08-26,22.9970133554
2011-08-29,23.2413887769
2011-08-30,23.3507146234
2011-08-31,23.2574661073
2011-09-01,23.0741845411
2011-09-02,22.8683947125
2011-09-06,22.6497430195
2011-09-07,22.9069803053
2011-09-08,22.7526379338
2011-09-09,22.6626048838
2011-09-12,22.6690358159
2011-09-13,22.8298091196
2011-09-14,22.894118441
2011-09-15,23.2735434377
2011-09-16,23.6143828414
2011-09-19,23.331421827
2011-09-20,23.4150239449
2011-09-21,23.0484608126
2011-09-22,22.8876875089
2011-09-23,23.0741845411
2011-09-26,23.3828692842
2011-09-27,23.7237086879
2011-09-28,23.6915540272
2011-09-29,23.8909129237
2011-09-30,23.6658302986
2011-10-03,23.3700074199
2011-10-04,23.4085930127
2011-10-05,23.3249908948
2011-10-06,23.4162824443
2011-10-07,23.5793030684
2011-10-10,24.0618441157
2011-10-11,23.8010111172
2011-10-12,23.9118651416
2011-10-13,24.1400940153
2011-10-14,24.3422395892
2011-10-17,24.0879274156
2011-10-18,24.2835521645
2011-10-19,24.1596564902
2011-10-20,24.192260615
2011-10-21,24.4009270138
2011-10-24,24.0814065906
2011-10-25,23.5988655433
2011-10-26,24.0031566911
2011-10-27,24.557426813
