date,SPY
2007-11-23,109.571881673
2007-11-26,107.15434578
2007-11-27,108.385925173
2007-11-28,111.852570173
2007-11-29,111.890572526
2007-11-30,113.015720549
2007-12-03,112.270687276
2007-12-04,111.267190417
2007-12-05,113.129750412
2007-12-06,114.749042289
2007-12-07,114.726236924
2007-12-10,115.615703919
2007-12-11,112.445548423
2007-12-12,113.555476652
2007-12-13,113.319807787
2007-12-14,111.882974032
2007-12-17,110.286498923
2007-12-18,110.902283298
2007-12-19,110.902283298
2007-12-20,111.601692918
2007-12-21,113.202289231
2007-12-24,114.042912299
2007-12-26,114.287464542
2007-12-27,112.850747722
2007-12-28,112.567994197
2007-12-31,111.735009398
2008-01-02,110.756811125
2008-01-03,110.703322606
2008-01-04,107.990378214
2008-01-07,107.898676186
2008-01-08,106.156281098
2008-01-09,107.272019422
2008-01-10,107.975090212
2008-01-11,107.103892668
2008-01-14,107.967452707
2008-01-15,105.590761822
2008-01-16,104.681351533
2008-01-17,101.968407141
2008-01-18,100.921444574
2008-01-22,99.8974067503
2008-01-23,102.297023143
2008-01-24,103.160582417
2008-01-25,101.670365614
2008-01-28,103.351634678
2008-01-29,103.863653972
2008-01-30,103.099444929
2008-01-31,104.979392295
2008-02-01,106.668299628
2008-02-04,105.323295535
2008-02-05,102.503362641
2008-02-06,101.678015347
2008-02-07,102.350511662
2008-02-08,101.693302585
2008-02-11,102.212959384
2008-02-12,103.160582417
2008-02-13,104.215183253
2008-02-14,103.298134695
2008-02-15,103.275209188
2008-02-19,103.565612445
2008-02-20,103.871291477
2008-02-21,103.007731438
2008-02-22,103.642026471
2008-02-25,104.948829283
2008-02-26,105.735963832
2008-02-27,105.628974566
2008-02-28,104.597287774
2008-02-29,102.266459366
2008-03-03,102.021907123
2008-03-04,101.632164333
2008-03-05,102.274097636
2008-03-06,100.157235532
2008-03-07,99.1255602031
2008-03-10,97.8187573916
2008-03-11,101.334123571
2008-03-12,100.386500537
2008-03-13,100.60811581
2008-03-14,99.0491347136
2008-03-17,98.0480223968
2008-03-18,102.12125812
2008-03-19,99.5917277187
2008-03-20,101.427315806
2008-03-24,103.454632647
2008-03-25,103.55446652
2008-03-26,102.287386104
2008-03-27,101.964859838
2008-03-28,100.989594129
2008-03-31,101.342843472
2008-04-01,104.906007752
2008-04-02,104.975117781
2008-04-03,105.236208644
2008-04-04,105.121024751
2008-04-07,105.174785528
2008-04-08,105.067276261
2008-04-09,104.307028318
2008-04-10,104.452935288
2008-04-11,102.425618448
2008-04-14,102.080043731
2008-04-15,102.31810918
2008-04-16,105.090313193
2008-04-17,105.243895556
2008-04-18,106.342020552
2008-04-21,106.395780561
2008-04-22,105.927346558
2008-04-23,105.758402656
2008-04-24,106.219161265
2008-04-25,107.202102368
2008-04-28,107.2251393
2008-04-29,106.802779161
2008-04-30,106.17307665
2008-05-01,108.369337392
2008-05-02,108.668827493
2008-05-05,108.146645
2008-05-06,109.083512238
2008-05-07,107.140666965
2008-05-08,106.864214564
2008-05-09,106.664546817
2008-05-12,107.862517205
2008-05-13,107.877867225
2008-05-14,108.100571136
2008-05-15,109.452112368
2008-05-16,109.551946241
2008-05-19,109.851435575
2008-05-20,108.960641433
2008-05-21,107.117630033
2008-05-22,107.13298082
2008-05-23,105.696967253
2008-05-27,106.480252896
2008-05-28,106.971723063
2008-05-29,107.509267095
2008-05-30,107.77804487
2008-06-02,106.664546817
2008-06-03,106.042530451
2008-06-04,105.98878196
2008-06-05,108.108246529
2008-06-06,104.660266141
2008-06-09,104.913682378
2008-06-10,104.391499885
2008-06-11,102.855653212
2008-06-12,103.247290274
2008-06-13,104.552757642
2008-06-16,104.614193045
2008-06-17,104.10737209
2008-06-18,103.093707911
2008-06-19,103.224253342
2008-06-20,101.557263793
2008-06-23,101.456922162
2008-06-24,101.256250476
2008-06-25,101.73478138
2008-06-26,98.9716319506
2008-06-27,98.4313539531
2008-06-30,98.7786800988
2008-07-01,99.0874132498
2008-07-02,97.38938555
2008-07-03,97.4897217788
2008-07-07,96.4940615731
2008-07-08,98.207522766
2008-07-09,96.3165439862
2008-07-10,96.7101783293
2008-07-11,95.5833025595
2008-07-14,94.718857918
2008-07-15,93.3835914005
2008-07-16,95.6759243572
2008-07-17,96.6329907965
2008-07-18,97.2350220618
2008-07-21,97.2890500931
2008-07-22,98.3927655895
2008-07-23,98.9253237531
2008-07-24,96.8722616513
2008-07-25,96.8491075526
2008-07-28,95.4289390713
2008-07-29,97.4665676801
2008-07-30,99.2031829716
2008-07-31,97.8910759557
2008-08-01,97.373952057
2008-08-04,96.4709074744
2008-08-05,99.0719735821
2008-08-06,99.511909948
2008-08-07,98.030005179
2008-08-08,99.8515162598
2008-08-11,100.885776406
2008-08-12,99.8360881695
2008-08-13,99.234062307
2008-08-14,99.9827256493
2008-08-15,100.46898179
2008-08-18,99.095126909
2008-08-19,98.0145655113
2008-08-20,98.4699477195
2008-08-21,98.6397508754
2008-08-22,100.067627613
2008-08-25,98.0377196101
2008-08-26,98.3232978906
2008-08-27,99.2803705044
2008-08-28,100.484421458
2008-08-29,99.4038538854
2008-09-02,98.7863945298
2008-09-03,98.7014925659
2008-09-04,95.7299523885
2008-09-05,96.0309649339
2008-09-08,98.0145655113
2008-09-09,95.1047724272
2008-09-10,95.4906869364
2008-09-11,96.8722616513
2008-09-12,97.3199178511
2008-09-15,92.6889437403
2008-09-16,94.240321611
2008-09-17,90.0029826151
2008-09-18,92.6735102472
2008-09-19,96.3326921929
2008-09-22,94.1517758202
2008-09-23,92.0096734808
2008-09-24,92.3045988204
2008-09-25,93.7481929187
2008-09-26,93.7947581169
2008-09-29,86.4448494047
2008-09-30,90.0227884686
2008-10-01,90.0771172495
2008-10-02,86.8096291386
2008-10-03,85.6376781689
2008-10-06,81.2758570653
2008-10-07,77.63582719
2008-10-08,75.6799934044
2008-10-09,70.3945752636
2008-10-10,68.6871016195
2008-10-13,78.6603119973
2008-10-14,77.4961238343
2008-10-15,69.866809963
2008-10-16,72.7772803706
2008-10-17,72.3426516753
2008-10-20,76.6889533746
2008-10-21,74.399385649
2008-10-22,70.3480092893
2008-10-23,71.1629433318
2008-10-24,67.5539592503
2008-10-27,65.1557285299
2008-10-28,72.7695229968
2008-10-29,72.2417576962
2008-10-30,74.7408823957
2008-10-31,75.1522281038
2008-11-03,75.3695424515
2008-11-04,77.9307587386
2008-11-05,74.6555078209
2008-11-06,70.5187584388
2008-11-07,72.8471347649
2008-11-10,71.8924973667
2008-11-11,69.6727786025
2008-11-12,66.6070854349
2008-11-13,70.7593549975
2008-11-14,67.2279881169
2008-11-17,66.3354423063
2008-11-18,67.5850050441
2008-11-19,63.2542235253
2008-11-20,58.5586622727
2008-11-21,61.7174928217
2008-11-24,65.9939455595
2008-11-25,66.4829084686
2008-11-26,69.0518813534
2008-11-28,69.9211379678
2008-12-01,63.7276608211
2008-12-02,66.1802141134
2008-12-03,67.7712735979
2008-12-04,66.2035025334
2008-12-05,68.2447101175
2008-12-08,70.6274152246
2008-12-09,69.4632270615
2008-12-10,69.9366643573
2008-12-11,68.2524729242
2008-12-12,69.0674015338
2008-12-15,68.105007538
2008-12-16,71.3104032852
2008-12-17,70.6196524179
2008-12-18,69.3002414948
2008-12-19,69.0048023602
2008-12-22,68.1206238715
2008-12-23,67.4164181034
2008-12-24,67.8076461383
2008-12-26,68.1988741732
2008-12-29,68.0032601558
2008-12-30,69.6151173122
2008-12-31,70.6088341734
2009-01-02,72.7371154657
2009-01-05,72.6510445156
2009-01-06,73.1361696263
2009-01-07,70.9452902835
2009-01-08,71.2348013767
2009-01-09,69.7090081283
2009-01-12,68.0345529214
2009-01-13,68.1597490224
2009-01-14,66.015820956
2009-01-15,66.0392938557
2009-01-16,66.5557117319
2009-01-20,63.0424855434
2009-01-21,65.7654350137
2009-01-22,64.7482397756
2009-01-23,65.0299247432
2009-01-26,65.4759239205
2009-01-27,66.1410107974
2009-01-28,68.378835157
2009-01-29,66.1566630486
2009-01-30,64.8108378261
2009-02-02,64.6152238086
2009-02-03,65.5228697198
2009-02-04,65.202065861
2009-02-05,66.1723098226
2009-02-06,68.0580312982
2009-02-09,68.1519221143
2009-02-10,65.0299247432
2009-02-11,65.41332587
2009-02-12,65.4602779289
2009-02-13,64.7560659012
2009-02-17,61.9861706317
2009-02-18,61.8375024135
2009-02-19,61.1724155366
2009-02-20,60.5777473587
2009-02-23,58.4103471752
2009-02-24,60.6246986351
2009-02-25,60.1474004326
2009-02-26,59.1693303453
2009-02-27,57.84697724
2009-03-02,55.2413969627
2009-03-03,54.8266968106
2009-03-04,56.1255762338
2009-03-05,53.8329799493
2009-03-06,53.9268707654
2009-03-09,53.2930836962
2009-03-10,56.4698529922
2009-03-11,56.8376081275
2009-03-12,59.0754332696
2009-03-13,59.5370792209
2009-03-16,59.3571182372
2009-03-17,61.1724155366
2009-03-18,62.5417136588
2009-03-19,61.7670837146
2009-03-20,60.4614986428
2009-03-23,64.8043872204
2009-03-24,63.5275287866
2009-03-25,64.1974833434
2009-03-26,65.5058698758
2009-03-27,64.3235957375
2009-03-30,62.1009203576
2009-03-31,62.6762906188
2009-04-01,63.8900928556
2009-04-02,65.7580875705
2009-04-03,66.4122808367
2009-04-06,65.8920770631
2009-04-07,64.3551238361
2009-04-08,65.0487222993
2009-04-09,67.6339609601
2009-04-13,67.6497277681
2009-04-14,66.4832141322
2009-04-15,67.1925801916
2009-04-16,68.1778086401
2009-04-17,68.6349562166
2009-04-20,65.7580875705
2009-04-21,67.042823891
2009-04-22,66.632971221
2009-04-23,67.2871644872
2009-04-24,68.3039210343
2009-04-27,67.6576048665
2009-04-28,67.4447986744
2009-04-29,68.8792905073
2009-04-30,68.9029352019
2009-05-01,69.2733818867
2009-05-04,71.6300467593
2009-05-05,71.3857124686
2009-05-06,72.6231586118
2009-05-07,71.6142862569
2009-05-08,73.285235282
2009-05-11,71.9137933407
2009-05-12,71.7009863603
2009-05-13,69.8960470544
2009-05-14,70.4950675275
2009-05-15,69.919691749
2009-05-18,71.905915454
2009-05-19,71.8192153505
2009-05-20,71.3384230794
2009-05-21,70.3137831284
2009-05-22,70.1640268279
2009-05-26,71.9610882471
2009-05-27,70.6763464093
2009-05-28,71.6615748578
2009-05-29,72.9305498878
2009-06-01,74.6960776912
2009-06-02,74.7591331001
2009-06-03,73.8133169422
2009-06-04,74.5069154055
2009-06-05,74.5226822134
2009-06-08,74.2152917256
2009-06-09,74.5936155089
2009-06-10,74.4044540114
2009-06-11,74.7354891937
2009-06-12,74.9404182874
2009-06-15,73.2221798731
2009-06-16,72.2290672324
2009-06-17,72.1581339368
2009-06-18,72.6862148089
2009-06-19,72.9527703361
2009-06-22,70.7651368089
2009-06-23,70.8206194351
2009-06-24,71.4309410052
2009-06-25,72.9844759395
2009-06-26,72.7942423192
2009-06-29,73.4758965431
2009-06-30,72.8814313414
2009-07-01,73.1826310067
2009-07-02,71.1852247587
2009-07-06,71.1773025192
2009-07-07,69.7981392883
2009-07-08,69.7505836574
2009-07-09,69.8853275179
2009-07-10,69.718878054
2009-07-13,71.4150846367
2009-07-14,71.8193233517
2009-07-15,73.9197678567
2009-07-16,73.8008740238
2009-07-17,74.6093435275
2009-07-20,75.4019637963
2009-07-21,75.7507190925
2009-07-22,75.734869065
2009-07-23,77.4072986248
2009-07-24,77.7243419766
2009-07-27,77.9542018546
2009-07-28,77.5895973235
2009-07-29,77.3993708369
2009-07-30,78.2078403406
2009-07-31,78.3188071782
2009-08-03,79.6107798017
2009-08-04,79.8168610716
2009-08-05,79.5870011936
2009-08-06,79.1748386538
2009-08-07,80.213171206
2009-08-10,80.0467209495
2009-08-11,79.0480194108
2009-08-12,79.8961230985
2009-08-13,80.5064407055
2009-08-14,79.8881968958
2009-08-17,77.9224986291
2009-08-18,78.5407424388
2009-08-19,79.2303220726
2009-08-20,80.0467209495
2009-08-21,81.6161090818
2009-08-24,81.6081828791
2009-08-25,81.7667069329
2009-08-26,81.7746331356
2009-08-27,81.9569357974
2009-08-28,81.9410833921
2009-08-31,81.2118727447
2009-09-01,79.4205509372
2009-09-02,79.119355235
2009-09-03,79.7772300581
2009-09-04,80.8948246372
2009-09-08,81.5923304738
2009-09-09,82.2185004862
2009-09-10,83.0586779711
2009-09-11,83.0428255657
2009-09-14,83.4470619028
2009-09-15,83.7958148211
2009-09-16,85.0640072513
2009-09-17,84.9371880083
2009-09-18,84.9913477512
2009-09-21,84.7763209156
2009-09-22,85.2700862418
2009-09-23,84.5612940801
2009-09-24,83.6295111259
2009-09-25,83.183529541
2009-09-28,84.6727894763
2009-09-29,84.4179428563
2009-09-30,84.0914206245
2009-10-01,82.0048639238
2009-10-02,81.6225939938
2009-10-05,82.8410793954
2009-10-06,84.0277089696
2009-10-07,84.2586637189
2009-10-08,84.9037442256
2009-10-09,85.4214014224
2009-10-12,85.7558876111
2009-10-13,85.5806805598
2009-10-14,87.0540125814
2009-10-15,87.3725708563
2009-10-16,86.7195263927
2009-10-19,87.4362825113
2009-10-20,86.9743730127
2009-10-21,86.1939052391
2009-10-22,87.0699404951
2009-10-23,86.074445886
2009-10-26,85.1426629318
2009-10-27,84.752429045
2009-10-28,83.1516737135
2009-10-29,84.9356000531
2009-10-30,82.4747373793
2009-11-02,83.0799981016
2009-11-03,83.3428086785
2009-11-04,83.557835514
2009-11-05,85.0948791906
2009-11-06,85.317869983
2009-11-09,87.2610754601
2009-11-10,87.2770033738
2009-11-11,87.7229849587
2009-11-12,86.8310217889
2009-11-13,87.3008952445
2009-11-16,88.5671643873
2009-11-17,88.6706958267
2009-11-18,88.6149481285
2009-11-19,87.4601743819
2009-11-20,87.1495800639
2009-11-23,88.2565700693
2009-11-24,88.3919573361
2009-11-25,88.7025516542
2009-11-27,87.2610754601
2009-11-30,87.5557418644
2009-12-01,88.6388399992
2009-12-02,88.5990202148
2009-12-03,87.9061559668
2009-12-04,88.4078852498
2009-12-07,88.272497983
2009-12-08,87.2929312876
2009-12-09,87.6194535194
2009-12-10,88.1132188455
2009-12-11,88.4875248186
2009-12-14,89.0927855409
2009-12-15,88.6786597835
2009-12-16,88.8140470504
2009-12-17,87.7468768294
2009-12-18,88.2407934707
2009-12-21,89.1375332283
2009-12-22,89.4577974275
2009-12-23,89.633942737
2009-12-24,90.0582928009
2009-12-28,90.2504513203
2009-12-29,90.1223456407
2009-12-30,90.0903192208
2009-12-31,89.2256058831
2010-01-04,90.7388542241
2010-01-05,90.9790523734
2010-01-06,91.0431052132
2010-01-07,91.4274222522
2010-01-08,91.7316732414
2010-01-11,91.8597789211
2010-01-12,91.0030721883
2010-01-13,91.7717062663
2010-01-14,92.0199110206
2010-01-15,90.9870589784
2010-01-19,92.1239968854
2010-01-20,91.1872241029
2010-01-21,89.4337776125
2010-01-22,87.4401329728
2010-01-25,87.8885028516
2010-01-26,87.5201990226
2010-01-27,87.9365424815
2010-01-28,86.9277102542
2010-01-29,85.9829308667
2010-02-01,87.3200338981
2010-02-02,88.3769057553
2010-02-03,87.9365424815
2010-02-04,85.2223033937
2010-02-05,85.3984487032
2010-02-08,84.7819401199
2010-02-09,85.846818582
2010-02-10,85.6786798775
2010-02-11,86.5754196351
2010-02-12,86.5033601903
2010-02-16,87.8644830367
2010-02-17,88.2808264956
2010-02-18,88.8012558192
2010-02-19,88.9854077337
2010-02-22,89.0014209437
2010-02-23,87.9205292715
2010-02-24,88.7291963744
2010-02-25,88.6090972997
2010-02-26,88.6651435346
2010-03-01,89.5859031071
2010-03-02,89.8341078615
2010-03-03,89.9141739112
2010-03-04,90.1863984805
2010-03-05,91.4754618821
2010-03-08,91.4914750921
2010-03-09,91.6436005866
2010-03-10,92.0519374406
2010-03-11,92.4362544795
2010-03-12,92.4442610845
2010-03-15,92.4682808995
2010-03-16,93.2048885575
2010-03-17,93.757344301
2010-03-18,93.7093046712
2010-03-19,93.2372192284
2010-03-22,93.7356850034
2010-03-23,94.3949461896
2010-03-24,93.9366792675
2010-03-25,93.7839236267
2010-03-26,93.7276452328
2010-03-29,94.3225882545
2010-03-30,94.386906419
2010-03-31,94.0653155965
2010-04-01,94.7084972416
2010-04-05,95.4803152157
2010-04-06,95.7054287915
2010-04-07,95.1587243932
2010-04-08,95.4883549863
2010-04-09,96.1154570902
2010-04-12,96.268212731
2010-04-13,96.340570666
2010-04-14,97.4339794627
2010-04-15,97.5143771683
2010-04-16,95.9627014495
2010-04-19,96.3244911249
2010-04-20,97.1847465752
2010-04-21,97.0078716228
2010-04-22,97.2973033631
2010-04-23,97.9324452377
2010-04-26,97.5626157917
2010-04-27,95.2552016399
2010-04-28,95.9787809907
2010-04-29,97.1686670341
2010-04-30,95.5205140685
2010-05-03,96.7586387354
2010-05-04,94.4833836658
2010-05-05,93.9205997263
2010-05-06,90.8011703555
2010-05-07,89.4504872929
2010-05-10,93.3899748691
2010-05-11,93.1246624405
2010-05-12,94.4271052718
2010-05-13,93.2532987695
2010-05-14,91.5649469511
2010-05-17,91.6131855745
2010-05-18,90.3670211371
2010-05-19,89.852475821
2010-05-20,86.4596926431
2010-05-21,87.7219366216
2010-05-24,86.5963687427
2010-05-25,86.6848062189
2010-05-26,86.1622211323
2010-05-27,89.0484987647
2010-05-28,87.9309706563
2010-06-01,86.4516528726
2010-06-02,88.7027886304
2010-06-03,89.0082999118
2010-06-04,85.8808291625
2010-06-07,84.8115396775
2010-06-08,85.7200337513
2010-06-09,85.2617668291
2010-06-10,87.7540957039
2010-06-11,88.1802035438
2010-06-14,88.0435274442
2010-06-15,90.0454303146
2010-06-16,90.0132712323
2010-06-17,90.1579871025
2010-06-18,90.2554934399
2010-06-21,89.9969974415
2010-06-22,88.5106454507
2010-06-23,88.2359934524
2010-06-24,86.7738754615
2010-06-25,87.1373854592
2010-06-28,86.8627334609
2010-06-29,84.1808374776
2010-06-30,83.3811154825
2010-07-01,83.0095274848
2010-07-02,82.5571594876
2010-07-06,83.0983854843
2010-07-07,85.715657468
2010-07-08,86.5638474628
2010-07-09,87.2100874588
2010-07-12,87.2666334584
2010-07-13,88.5833474502
2010-07-14,88.5752694503
2010-07-15,88.5995034501
2010-07-16,86.1599474653
2010-07-19,86.6688614621
2010-07-20,87.6301434562
2010-07-21,86.4911454632
2010-07-22,88.4217874512
2010-07-23,89.1891974465
2010-07-26,90.1181674407
2010-07-27,90.1100894408
2010-07-28,89.5284734444
2010-07-29,89.0922614471
2010-07-30,89.0761054472
2010-08-02,91.0875274347
2010-08-03,90.6513154374
2010-08-04,91.2571654337
2010-08-05,91.1602294343
2010-08-06,90.7886414366
2010-08-09,91.2733214336
2010-08-10,90.7805634366
2010-08-11,88.2925394521
2010-08-12,87.7513134554
2010-08-13,87.492817457
2010-08-16,87.4524274573
2010-08-17,88.5268014506
2010-08-18,88.6883614496
2010-08-19,87.1454634592
2010-08-20,86.8627334609
2010-08-23,86.531535463
2010-08-24,85.247133471
2010-08-25,85.5783314689
2010-08-26,85.0047934725
2010-08-27,86.3215074643
2010-08-30,85.0694174721
2010-08-31,85.0694174721
2010-09-01,87.6139874563
2010-09-02,88.4298654512
2010-09-03,89.5769414441
2010-09-07,88.5671914503
2010-09-08,89.1891974465
2010-09-09,89.6011754439
2010-09-10,90.0535434411
2010-09-13,91.0552154349
2010-09-14,90.9986694353
2010-09-15,91.3460234331
2010-09-16,91.3217894333
2010-09-17,91.355822047
2010-09-20,92.7526752244
2010-09-21,92.5658867181
2010-09-22,92.1110973115
2010-09-23,91.3639432864
2010-09-24,93.248070828
2010-09-27,92.8014026608
2010-09-28,93.1262522369
2010-09-29,92.9638274489
2010-09-30,92.6877053092
2010-10-01,93.0775248005
2010-10-04,92.3790982118
2010-10-05,94.2388620352
2010-10-06,94.2307407958
2010-10-07,94.1170434441
2010-10-08,94.6449240054
2010-10-11,94.7342576388
2010-10-12,95.0266222573
2010-10-13,95.765655043
2010-10-14,95.3920780304
2010-10-15,95.5869877761
2010-10-18,96.0580196615
2010-10-19,94.799227554
2010-10-20,95.725048846
2010-10-21,95.9362010705
2010-10-22,96.1148683373
2010-10-25,96.3991117165
2010-10-26,96.4153541953
2010-10-27,96.1392320555
2010-10-28,96.1554745344
2010-10-29,96.228565689
2010-11-01,96.2610506466
2010-11-02,97.0244471505
2010-11-03,97.4142666419
2010-11-04,99.290272944
2010-11-05,99.6638499566
2010-11-08,99.4770614503
2010-11-09,98.7623923828
2010-11-10,99.1603331136
2010-11-11,98.786756101
2010-11-12,97.6172976269
2010-11-15,97.4792365571
2010-11-16,95.9605647887
2010-11-17,96.0092922251
2010-11-18,97.4223878813
2010-11-19,97.6903887816
2010-11-22,97.6091763875
2010-11-23,96.1960807314
2010-11-24,97.6172976269
2010-11-26,96.4803241105
2010-11-29,96.772688729
2010-11-30,96.228565689
2010-12-01,98.2751180186
2010-12-02,99.5339101261
2010-12-03,99.8019110264
2010-12-06,99.6963349142
2010-12-07,99.75318359
2010-12-08,100.118639363
2010-12-09,100.508458854
2010-12-10,101.093188092
2010-12-13,101.158158007
2010-12-14,101.24749164
2010-12-15,100.784580994
2010-12-16,101.369310231
2010-12-17,101.477127806
2010-12-20,101.722044445
2010-12-21,102.366991597
2010-12-22,102.685383229
2010-12-23,102.538433245
2010-12-27,102.579252685
2010-12-28,102.726202669
2010-12-29,102.799677661
2010-12-30,102.636399901
2010-12-31,102.660891565
2011-01-03,103.722197005
2011-01-04,103.665049789
2011-01-05,104.203866397
2011-01-06,103.999769197
2011-01-07,103.795671997
2011-01-10,103.665049789
2011-01-11,104.032424749
2011-01-12,104.971271868
2011-01-13,104.79983022
2011-01-14,105.559071804
2011-01-18,105.73867734
2011-01-19,104.701863564
2011-01-20,104.563077469
2011-01-21,104.79983022
2011-01-24,105.395794044
2011-01-25,105.45294126
2011-01-26,105.86113566
2011-01-27,106.122380076
2011-01-28,104.269177501
2011-01-31,105.052910748
2011-02-01,106.734671676
2011-02-02,106.530574476
2011-02-03,106.767327228
2011-02-04,107.069391084
2011-02-07,107.738829899
2011-02-08,108.228663179
2011-02-09,107.983746539
2011-02-10,108.024565979
2011-02-11,108.669513131
2011-02-14,108.930757547
2011-02-15,108.587874251
2011-02-16,109.273640843
2011-02-17,109.600196363
2011-02-18,109.828785227
2011-02-22,107.624535467
2011-02-23,106.96326054
2011-02-24,106.889785548
2011-02-25,108.032729867
2011-02-28,108.702168683
2011-03-01,106.889785548
2011-03-02,107.118374412
2011-03-03,108.963413099
2011-03-04,108.147024299
2011-03-07,107.297979948
2011-03-08,108.236827067
2011-03-09,108.081713195
2011-03-10,106.081560636
2011-03-11,106.816310556
2011-03-14,106.171363404
2011-03-15,104.954944092
2011-03-16,103.011938749
2011-03-17,104.375308045
2011-03-18,104.753557303
2011-03-21,106.377007863
2011-03-22,106.008041826
2011-03-23,106.311413901
2011-03-24,107.328120311
2011-03-25,107.656090121
2011-03-28,107.393714273
2011-03-29,108.115247855
2011-03-30,108.861379173
2011-03-31,108.713792759
2011-04-01,109.172950493
2011-04-04,109.26314219
2011-04-05,109.2467437
2011-04-06,109.591112
2011-04-07,109.312337662
2011-04-08,108.93517238
2011-04-11,108.60720257
2011-04-12,107.795477291
2011-04-13,107.787278045
2011-04-14,107.869270498
2011-04-15,108.26283427
2011-04-18,107.049345973
2011-04-19,107.664289367
2011-04-20,109.131954266
2011-04-21,109.689502943
2011-04-25,109.57471351
2011-04-26,110.517626713
2011-04-27,111.239160295
2011-04-28,111.599927086
2011-04-29,111.862302934
2011-05-02,111.690118784
2011-05-03,111.288355767
2011-05-04,110.550423694
2011-05-05,109.550115774
2011-05-06,110.033871244
2011-05-09,110.460231997
2011-05-10,111.4031452
2011-05-11,110.23065313
2011-05-12,110.755404826
2011-05-13,109.90268332
2011-05-16,109.205747474
2011-05-17,109.189348983
2011-05-18,110.165059168
2011-05-19,110.427435016
2011-05-20,109.550115774
2011-05-23,108.27923276
2011-05-24,108.189041063
2011-05-25,108.549807854
2011-05-26,109.049961814
2011-05-27,109.468123322
2011-05-31,110.607818411
2011-06-01,108.123447101
2011-06-02,108.008657667
2011-06-03,106.93455654
2011-06-06,105.803060695
2011-06-07,105.737466733
2011-06-08,105.29470749
2011-06-09,106.098233524
2011-06-10,104.622369379
2011-06-13,104.704361832
2011-06-14,106.032639562
2011-06-15,104.146813155
2011-06-16,104.376392022
2011-06-17,104.686011921
2011-06-20,105.22159561
2011-06-21,106.663551697
2011-06-22,106.02085127
2011-06-23,105.715980555
2011-06-24,104.488257943
2011-06-27,105.419349588
2011-06-28,106.795387683
2011-06-29,107.709999829
2011-06-30,108.739968463
2011-07-01,110.346719531
2011-07-05,110.256082291
2011-07-06,110.387918277
2011-07-07,111.533243397
2011-07-08,110.742227487
2011-07-11,108.739968463
2011-07-12,108.270302766
2011-07-13,108.632851725
2011-07-14,107.88303456
2011-07-15,108.509255489
2011-07-18,107.619362589
2011-07-19,109.366189392
2011-07-20,109.3002714
2011-07-21,110.816385228
2011-07-22,110.89054297
2011-07-25,110.27256179
2011-07-26,109.860574336
2011-07-27,107.61112284
2011-07-28,107.298012376
2011-07-29,106.564674709
2011-08-01,106.11148851
2011-08-02,103.400611066
2011-08-03,103.960914003
2011-08-04,99.0912223031
2011-08-05,98.9429068198
2011-08-08,92.4994230479
2011-08-09,96.8005720619
2011-08-10,92.5241422951
2011-08-11,96.6769758259
2011-08-12,97.3279160023
2011-08-15,99.3878532696
2011-08-16,98.5391591155
2011-08-17,98.605077108
2011-08-18,94.3533665884
2011-08-19,92.8125335125
2011-08-22,92.8866912542
2011-08-23,95.9436381587
2011-08-24,97.2949570061
2011-08-25,95.8118021736
2011-08-26,97.2043197663
2011-08-29,99.9975947007
2011-08-30,100.261266671
2011-08-31,100.706213121
2011-09-01,99.6515252398
2011-09-02,97.1054427775
2011-09-06,96.3968243575
2011-09-07,99.1159415503
2011-09-08,98.0859729167
2011-09-09,95.5151712072
2011-09-12,96.1331523873
2011-09-13,97.0148055377
2011-09-14,98.3578846359
2011-09-15,100.055272944
2011-09-16,100.644377479
2011-09-19,99.6422404087
2011-09-20,99.5262906651
2011-09-21,96.5944185759
2011-09-22,93.4720576222
2011-09-23,94.0352420913
2011-09-26,96.2714157187
2011-09-27,97.3480919096
2011-09-28,95.3603820186
2011-09-29,96.1140553523
2011-09-30,93.712239234
2011-10-03,91.0453951303
2011-10-04,93.0413871459
2011-10-05,94.7640690513
2011-10-06,96.4784688323
2011-10-07,95.8324631177
2011-10-10,99.0376453169
2011-10-11,99.1370308115
2011-10-12,100.006653889
2011-10-13,99.8078828996
2011-10-14,101.514000556
2011-10-17,99.5759834124
2011-10-18,101.522282681
2011-10-19,100.321374621
2011-10-20,100.760327222
2011-10-21,102.673497992
2011-10-24,103.932380923
2011-10-25,101.911542534
2011-10-26,102.946808102
2011-10-27,106.532968031
2011-10-28,106.508121657
2011-10-31,103.940663048
2011-11-01,101.041919457
2011-11-02,102.690062242
2011-11-03,104.561822389
2011-11-04,103.924098799
2011-11-07,104.570104513
2011-11-08,105.91180869
2011-11-09,102.002645904
2011-11-10,102.963372352
2011-11-11,104.901389495
2011-11-14,103.90753455
2011-11-15,104.421026272
2011-11-16,102.764601362
2011-11-17,101.133022827
2011-11-18,101.025355208
2011-11-21,99.1039023133
2011-11-22,98.7146424596
2011-11-23,96.5364437041
2011-11-25,96.3542369641
2011-11-28,99.145312936
2011-11-29,99.4269051705
2011-11-30,103.518274696
2011-12-01,103.501710447
2011-12-02,103.410607077
2011-12-05,104.536976015
2011-12-06,104.570104513
2011-12-07,104.959364367
2011-12-08,102.656933743
2011-12-09,104.396179898
2011-12-12,102.872268982
2011-12-13,101.911542534
2011-12-14,100.826584219
2011-12-15,101.190997699
2011-12-16,101.340183608
2011-12-19,100.256687937
2011-12-20,103.290475817
2011-12-21,103.490505787
